label_bin,Feature,Value
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
0,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,3.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
1,flow_min_ocpp16_setchargingprofile_minchargingrate,0.0
