total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_FIN_flag,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label,label_bin
11,6,5,0.024383,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
1689,956,733,119.800858,0.7667364016736402,0,0,957,1689,0,0,0,0,7.988256645e-06,3.9899547297e-06,3.9983019153e-06,0.0006110139878964,0.0002633370121606,0.0003476769757358,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
11,6,5,0.007051,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.01843,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
1707,752,955,119.770359,1.2699468085106382,0,0,956,1707,0,0,0,0,7.9819415085e-06,3.9993200654e-06,3.982621443e-06,0.0006107938609418,0.0003479408456978,0.0002628530152439,0,0,0,956,477,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1718,764,954,119.808229,1.2486910994764395,0,0,956,1718,0,0,0,0,7.9794185088e-06,3.9897092544e-06,3.9897092544e-06,0.0006106007960438,0.0003471047051367,0.000263496090907,0,0,0,956,477,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
123,60,63,118.863435,1.05,0,0,65,123,0,0,0,0,5.468460506799253e-07,2.6921651725780934e-07,2.776295334221159e-07,5.78478991457e-05,9.6581425566e-06,4.81897565891e-05,4,4,0,57,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
101,51,50,113.739896,0.9803921568627452,0,0,55,101,0,0,0,0,4.835594363476471e-07,2.3738372329793585e-07,2.461757130497113e-07,4.64656658381e-05,3.77879719531e-05,8.677693885e-06,6,5,0,44,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
40,20,20,119.958008,1.0,0,0,20,40,0,0,0,0,1.6672500930492277e-07,8.336250465246138e-08,8.336250465246138e-08,2.33081563008e-05,3.117757674e-06,2.01903986268e-05,4,4,0,12,2,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
11,6,5,0.004963,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
48,23,25,118.387725,1.0869565217391304,0,0,25,48,0,0,0,0,2.1117054154051865e-07,1.0136185993944896e-07,1.0980868160106973e-07,3.4547500596e-05,4.341666334e-06,3.02058342619e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
1725,947,778,119.838844,0.8215417106652587,0,0,964,1725,0,0,0,0,8.0441363403e-06,3.988690011e-06,4.0554463292e-06,0.000615226228317,0.00026325354073,0.000351972687587,1,0,0,963,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
126,62,64,118.009537,1.032258064516129,0,0,65,126,0,0,0,0,5.508029406131812e-07,2.711645246095661e-07,2.796384160036151e-07,5.73682447377e-05,4.75893740689e-05,9.7788706687e-06,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1740,954,786,119.584242,0.8238993710691824,0,0,955,1740,0,0,0,0,7.9860020352e-06,3.9888198647e-06,3.9971821705e-06,0.0006108413514884,0.0002632621110731,0.0003475792404153,0,0,0,955,478,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
42,24,18,110.794397,0.75,0,0,25,42,0,0,0,0,2.256431794109589e-07,1.2636018047013697e-07,9.928299894082188e-08,7.25668464985e-05,6.33245018698e-05,9.2423446286e-06,4,2,0,19,1,0,0,0,11,82.72727272727273,90,10,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
43,21,22,114.223697,1.0476190476190477,0,0,23,43,0,0,0,0,2.0135926785840244e-07,9.630225854097508e-08,1.0505700931742736e-07,3.01338521725e-05,3.8695998431e-06,2.62642523293e-05,5,4,0,14,2,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
1739,955,784,119.626574,0.8209424083769633,0,0,956,1739,0,0,0,0,7.9915353924e-06,3.9874083495e-06,4.0041270428e-06,0.0006113524575233,0.0002631689510726,0.0003481835064506,0,0,0,956,478,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
47,22,25,115.476774,1.1363636363636365,0,0,25,47,0,0,0,0,2.164937513754931e-07,1.0391700066023668e-07,1.1257675071525641e-07,3.5418377725e-05,4.4511115282e-06,3.09672661967e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
11,6,5,0.005134,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
1725,936,789,119.60155,0.842948717948718,0,0,958,1725,0,0,0,0,8.0099296371e-06,3.9882426272e-06,4.0216870099e-06,0.0006129352002545,0.0002632240134011,0.0003497111868533,0,0,0,958,478,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
48,23,25,104.342078,1.0869565217391304,0,0,25,48,0,0,0,0,2.3959653170794624e-07,1.1500633521981421e-07,1.2459019648813204e-07,3.91979925874e-05,4.9261046919e-06,3.42718878955e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
1729,955,774,119.573436,0.8104712041884817,0,0,956,1729,0,0,0,0,7.9950868017e-06,3.9891803393e-06,4.0059064623e-06,0.0006116241403316,0.0002632859023972,0.0003483382379343,0,0,0,956,478,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
11,6,5,0.009203,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
41,20,21,94.682491,1.05,0,0,21,41,0,0,0,0,2.2179391118892297e-07,1.0561614818520144e-07,1.1617776300372157e-07,2.95513982622e-05,3.9289207124e-06,2.56224775497e-05,5,4,0,12,2,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
1720,955,765,119.788836,0.8010471204188482,0,0,958,1720,0,0,0,0,7.9974063693e-06,3.9903551613e-06,4.007051208e-06,0.000611801587253,0.0002633634406465,0.0003484381466065,0,0,0,958,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
49,24,25,117.649861,1.0416666666666667,0,0,25,49,0,0,0,0,2.1249493868930282e-07,1.0199757057086537e-07,1.1049736811843749e-07,3.50106660984e-05,4.3688959394e-06,3.06417701589e-05,4,4,0,17,3,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
1705,955,750,119.827421,0.7853403141361257,0,0,957,1705,0,0,0,0,7.9864858311e-06,3.9890702479e-06,3.9974155831e-06,0.000610878540063,0.0002632786363648,0.0003475999036981,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
126,62,64,104.881536,1.032258064516129,0,0,65,126,0,0,0,0,6.197468351340697e-07,3.051061342198497e-07,3.146407009142201e-07,6.40913573195e-05,5.33172969549e-05,1.07740603646e-05,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
49,24,25,101.733223,1.0416666666666667,0,0,25,49,0,0,0,0,2.457407645484701e-07,1.1795556698326565e-07,1.2778519756520444e-07,3.39908625523e-05,4.442993023e-06,2.95478695293e-05,6,5,0,14,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
125,61,64,108.057333,1.0491803278688523,0,0,65,125,0,0,0,0,6.015325216290505e-07,2.961390875712248e-07,3.0539343405782564e-07,6.36328864418e-05,1.06239897666e-05,5.30088966752e-05,4,4,0,57,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
124,63,61,105.524674,0.9682539682539684,0,0,65,124,0,0,0,0,6.159696830714682e-07,3.032466132044152e-07,3.127230698670531e-07,6.4155611606e-05,5.32197806173e-05,1.09358309886e-05,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
112,55,57,116.95223,1.0363636363636364,0,0,57,112,0,0,0,0,4.873784792303661e-07,2.394139897973728e-07,2.479644894329933e-07,5.02683873578e-05,4.03498077804e-05,9.9185795773e-06,4,4,0,49,0,3,4,3,0,0.0,0,0,0.0,0,0,7,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
53,26,27,117.079198,1.0384615384615383,0,0,27,53,0,0,0,0,2.306131273635817e-07,1.1103595021209489e-07,1.195771771514868e-07,3.50361129053e-05,4.4585204623e-06,3.0577592443e-05,6,5,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
49,24,25,118.986991,1.0416666666666667,0,0,25,49,0,0,0,0,2.1010700236969602e-07,1.0085136113745409e-07,1.0925564123224193e-07,3.43398884673e-05,4.3029914085e-06,3.00368970587e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
11,6,5,0.008617,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
143,72,71,119.974754,0.9861111111111112,0,0,73,143,0,0,0,0,6.084613434589748e-07,3.0006312828113825e-07,3.083982151778365e-07,6.22714342052e-05,1.01187954925e-05,5.21526387126e-05,5,5,0,63,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
124,62,62,117.672637,1.0,0,0,65,124,0,0,0,0,5.523799045992316e-07,2.719408761103909e-07,2.804390284888406e-07,5.71245802879e-05,4.75216681002e-05,9.6029121876e-06,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
32,11,21,45.397413,1.9090909090909087,3,0,19,30,0,1,0,0,3.744706774370601e-07,1.1013843454031181e-07,2.643322428967484e-07,0.0001167907959865,1.40536642473e-05,0.0001027371317392,0,0,0,17,0,0,0,0,8,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
95,49,46,100.445769,0.9387755102040816,0,0,51,95,0,0,0,0,5.077366673353857e-07,2.488905232036205e-07,2.588461441317653e-07,5.06442436614e-05,4.19928090749e-05,8.6514345865e-06,5,4,0,42,0,3,3,3,0,0.0,0,0,0.0,0,0,6,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
115,52,63,97.371003,1.2115384615384617,0,0,63,115,0,0,0,0,6.47009870073948e-07,3.183699360681332e-07,3.286399340058149e-07,6.90657361309e-05,5.69574085623e-05,1.21083275685e-05,4,4,0,55,0,5,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
49,24,25,117.044646,1.0416666666666667,0,0,25,49,0,0,0,0,2.1359370850675226e-07,1.0252498008324104e-07,1.1106872842351117e-07,3.49097557183e-05,4.3743991502e-06,3.05353565681e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
1689,956,733,119.711971,0.7667364016736402,0,0,957,1689,0,0,0,0,7.994187983e-06,3.9929172998e-06,4.0012706832e-06,0.0006114676701797,0.0002635325417873,0.0003479351283924,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1693,956,737,119.956874,0.7709205020920502,0,0,957,1693,0,0,0,0,7.9778671124e-06,3.9847653916e-06,3.9931017208e-06,0.000610219302647,0.0002629945158457,0.0003472247868012,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1737,952,785,119.822423,0.8245798319327731,0,0,961,1737,0,0,0,0,8.0202016946e-06,3.9892366389e-06,4.0309650556e-06,0.000613808318665,0.000263289618171,0.0003505187004939,0,0,0,961,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
47,22,25,108.240336,1.1363636363636365,0,0,25,47,0,0,0,0,2.309675018008075e-07,1.1086440086438757e-07,1.2010310093641985e-07,3.77862832946e-05,4.748691837e-06,3.30375914575e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
125,60,65,104.282099,1.0833333333333333,0,0,65,125,0,0,0,0,6.233092795725181e-07,3.0685995302031653e-07,3.164493265522015e-07,6.49200588108e-05,5.3853921755e-05,1.10661370557e-05,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
69,28,41,117.447742,1.4642857142857142,3,0,39,67,0,1,0,0,3.150337279366342e-07,1.0217310095242189e-07,2.1286062698421225e-07,9.19047043067e-05,7.6629825714e-06,8.42417217352e-05,3,3,0,31,1,0,0,0,17,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
11,6,5,0.017248,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
1723,947,776,119.598165,0.8194297782470961,0,0,959,1723,0,0,0,0,8.0185176754e-06,3.9883555069e-06,4.0301621684e-06,0.0006136799841368,0.0002632314634593,0.0003504485206775,0,0,0,959,478,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
81,40,41,110.265219,1.025,0,0,41,81,0,0,0,0,3.718307583463832e-07,1.8138085772994288e-07,1.904499006164401e-07,5.37612862311e-05,4.41118245999e-05,9.6494616312e-06,4,4,0,33,0,0,4,0,0,0.0,0,0,0.0,0,0,13,1.5,2,0,normal,0
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
44,22,22,119.986628,1.0,0,0,23,44,0,0,0,0,1.916880271024868e-07,9.16768825272763e-08,1.0001114457521049e-07,2.86865299689e-05,2.49694490956e-05,3.7170808733e-06,4,5,0,14,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
41,20,21,100.525172,1.05,0,0,21,41,0,0,0,0,2.0890290045959842e-07,9.947757164742777e-08,1.0942532881217057e-07,3.35239416451e-05,2.4093467853e-05,9.4304737921e-06,4,4,0,13,2,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
23,12,11,90.015001,0.9166666666666666,0,0,13,23,0,0,0,0,1.4442037277764405e-07,6.665555666660494e-08,7.77648161110391e-08,2.5106926344e-06,1.0442703877e-06,1.4664222466e-06,5,4,0,4,2,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
45,22,23,111.868387,1.0454545454545454,0,0,23,45,0,0,0,0,2.055987452469481e-07,9.832983468332301e-08,1.0726891056362509e-07,3.07682991799e-05,3.951071539e-06,2.68172276409e-05,5,4,0,14,2,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
44,21,23,119.811865,1.0952380952380951,0,0,23,44,0,0,0,0,1.9196763192026098e-07,9.181060657055961e-08,1.001570253497014e-07,2.35202081196e-05,2.02651047957e-05,3.2551033238e-06,6,5,0,12,2,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
40,20,20,106.031226,1.0,0,0,21,40,0,0,0,0,1.980548635738684e-07,9.431183979708017e-08,1.0374302377678817e-07,2.63884527752e-05,3.5084004404e-06,2.28800523347e-05,5,4,0,12,2,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile,1
49,24,25,104.341254,1.0416666666666667,0,0,25,49,0,0,0,0,2.395984238410629e-07,1.1500724344371026e-07,1.245911803973527e-07,3.91599663925e-05,4.9069757202e-06,3.42529906723e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
50,25,25,119.998227,1.0,0,0,26,50,0,0,0,0,2.1666986796396586e-07,1.0833493398198293e-07,1.0833493398198293e-07,3.41338376607e-05,4.3333973592e-06,2.98004403015e-05,6,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
11,6,5,0.013757,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.013941,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
125,62,63,118.254967,1.0161290322580645,0,0,65,125,0,0,0,0,5.496597872290641e-07,2.706017414050777e-07,2.790580458239864e-07,5.7249180916e-05,4.74906056165e-05,9.7585752994e-06,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
5,2,3,1.569437,1.5,4,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
121,61,60,113.79806,0.9836065573770492,0,0,63,121,0,0,0,0,5.536122496288601e-07,2.724123768015026e-07,2.811998728273576e-07,5.86653234686e-05,4.85245530547e-05,1.01407704138e-05,4,4,0,55,0,5,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1733,945,788,119.848675,0.8338624338624339,0,0,964,1733,0,0,0,0,8.0434764923e-06,3.988362825e-06,4.0551136672e-06,0.0006158516145464,0.0002632319464524,0.0003526196680939,0,0,0,964,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
126,62,64,109.271107,1.032258064516129,0,0,65,126,0,0,0,0,5.948507504367097e-07,2.928496002149956e-07,3.020011502217141e-07,6.29260578461e-05,1.05059794077e-05,5.24200784384e-05,4,4,0,57,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1643,954,689,119.831572,0.7222222222222222,0,0,957,1643,0,0,0,0,7.9862091769e-06,3.9889320654e-06,3.9972771115e-06,0.0006108573790553,0.0002632695163174,0.0003475878627378,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
1665,958,707,119.867829,0.7379958246346555,3,0,956,1663,0,1,0,0,7.9587659838e-06,3.9793829919e-06,3.9793829919e-06,0.0006100719484958,0.0002635819824516,0.0003464899660441,0,0,0,954,476,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
124,60,64,104.075034,1.0666666666666669,0,0,67,124,0,0,0,0,6.43766304222394e-07,3.170789259602837e-07,3.266873782621104e-07,6.57602475537e-05,1.0857551101e-05,5.49026964526e-05,5,5,0,57,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
11,6,5,0.005584,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
3,1,2,0.003441,2.0,2,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,normal,0
49,23,26,21.840715,1.1304347826086956,0,0,25,49,2,0,0,0,1.1446511709e-06,5.494325620750053e-07,5.952186089145892e-07,0.0001003172286255,8.8183926213e-05,1.21333024124e-05,2,1,2,20,0,1,0,1,0,0.0,0,0,0.0,0,0,2,0.0,0,0,normal,0
49,24,25,109.90571,1.0416666666666667,0,0,25,49,0,0,0,0,2.2746770845663979e-07,1.0918450005918708e-07,1.1828320839745269e-07,4.23817834396e-05,3.24823887676e-05,9.899394672e-06,4,4,0,17,2,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
92,50,42,118.09485,0.84,0,0,51,92,0,0,0,0,4.318562579147186e-07,2.116942440758424e-07,2.201620138388761e-07,4.34819977331e-05,7.3076853054e-06,3.61743124276e-05,4,5,0,42,0,3,3,3,0,0.0,0,0,0.0,0,0,6,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
11,6,5,0.005164,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.011839,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
1734,939,795,119.780851,0.8466453674121406,0,0,964,1734,0,0,0,0,8.0480309828e-06,3.9906211719e-06,4.0574098108e-06,0.0006162003307189,0.0002633809973515,0.0003528193333674,0,0,0,964,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
81,40,41,110.121297,1.025,0,0,41,81,0,0,0,0,3.723167190811421e-07,1.8161791174689849e-07,1.9069880733424346e-07,5.38315490417e-05,4.41694761368e-05,9.6620729049e-06,4,4,0,33,0,0,4,0,0,0.0,0,0,0.0,0,0,13,1.5,2,0,normal,0
64,30,34,119.834518,1.1333333333333333,3,0,32,62,0,1,0,0,2.503452302449283e-07,1.2517261512246414e-07,1.2517261512246414e-07,2.03363775368e-05,1.68315443134e-05,3.5048332234e-06,3,3,0,24,1,1,1,1,0,0.0,0,0,0.0,0,0,2,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
45,22,23,100.399388,1.0454545454545454,0,0,23,45,0,0,0,0,2.290850617535637e-07,1.0956242083866089e-07,1.1952264091490278e-07,3.9980323386e-05,2.98408193484e-05,1.01395040376e-05,4,4,0,15,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
11,6,5,0.004362,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
124,64,60,119.272623,0.9375,0,0,65,124,0,0,0,0,5.449699886284885e-07,2.682929174786405e-07,2.7667707114984805e-07,5.59558416016e-05,4.66829676412e-05,9.2728739603e-06,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
126,63,63,112.036161,1.0,0,0,65,126,0,0,0,0,5.801698257047562e-07,2.856220680392646e-07,2.945477576654916e-07,5.99984856674e-05,4.99124563898e-05,1.00860292776e-05,5,4,0,56,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0,0,cyberattack_ocpp16_doc_idtag,1
1693,956,737,119.818081,0.7709205020920502,0,0,957,1693,0,0,0,0,7.9871083897e-06,3.9893812019e-06,3.9977271877e-06,0.0006109261589659,0.0002632991593313,0.0003476269996345,0,0,0,957,479,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat,1
11,6,5,0.006325,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
11,6,5,0.016395,0.8333333333333334,3,0,2,9,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,cyberattack_ocpp16_unauthorized_access,1
47,22,25,116.31287,1.1363636363636365,0,0,25,47,0,0,0,0,2.149375215313662e-07,1.031700103350558e-07,1.1176751119631045e-07,3.51637785225e-05,4.4191154426e-06,3.07446630798e-05,5,4,0,16,2,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0,0,normal,0
