index,flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
6881,192.168.21.70-192.168.21.225-80-41618,192.168.21.70,192.168.21.225,80,41618,1703,748,955,119788442.0,1.2767379679144386,0,0,956,1703,0,0,0,0,1719311163096032.0,1719311282884474.0,0,0,0,0,7.9807365722e-06,3.9987163369e-06,3.9820202353e-06,0.0006107016568426,0.0003478883213123,0.0002628133355303,0,0,0,956,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6882,192.168.21.225-192.168.21.70-41428-80,192.168.21.225,192.168.21.70,41428,80,1700,951,749,119835868.0,0.7875920084121977,0,0,960,1700,0,0,0,0,1719315603134603.0,1719315722970471.0,0,0,0,0,8.0109571201e-06,3.988789066e-06,4.022168054e-06,0.0006130134593759,0.0002632600783598,0.0003497533810161,0,0,0,960,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6883,192.168.21.225-192.168.21.70-41156-80,192.168.21.225,192.168.21.70,41156,80,1728,957,771,119956543.0,0.8056426332288401,0,0,960,1728,0,0,0,0,1719308882948781.0,1719309002905324.0,0,0,0,0,8.0028981828e-06,3.9931127391e-06,4.0097854437e-06,0.0006122217109907,0.0002635454407851,0.0003486762702056,0,0,0,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6884,192.168.21.70-192.168.21.225-80-41752,192.168.21.70,192.168.21.225,80,41752,1721,764,957,119874715.0,1.2526178010471205,0,0,957,1721,0,0,0,0,1719306363205307.0,1719306483080022.0,0,0,0,0,7.9833349343e-06,3.9874964457e-06,3.9958384885e-06,0.0006108127139238,0.0003469121907818,0.000263900523142,0,0,0,957,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6885,192.168.21.225-192.168.21.70-41180-80,192.168.21.225,192.168.21.70,41180,80,1730,955,775,119723430.0,0.8115183246073299,0,0,958,1730,0,0,0,0,1719310443061515.0,1719310562784945.0,0,0,0,0,8.0017754252e-06,3.9925351286e-06,4.0092402965e-06,0.0006121358200312,0.0002635073184922,0.0003486285015389,0,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6886,192.168.21.225-192.168.21.70-41078-80,192.168.21.225,192.168.21.70,41078,80,1741,954,787,119544366.0,0.8249475890985325,0,0,955,1741,0,0,0,0,1719314283073307.0,1719314402617673.0,0,0,0,0,7.9886658983e-06,3.9901504015e-06,3.9985154967e-06,0.0006110451077217,0.0002633499265034,0.0003476951812183,0,0,0,955,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6887,192.168.21.225-192.168.21.70-41316-80,192.168.21.225,192.168.21.70,41316,80,1722,953,769,119781568.0,0.8069254984260231,0,0,959,1722,0,0,0,0,1719315603048117.0,1719315722829685.0,0,0,0,0,8.0062401587e-06,3.9905972845e-06,4.0156428742e-06,0.0006125650317083,0.0002633794207803,0.000349185610928,0,0,0,959,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6888,192.168.21.225-192.168.21.70-41478-80,192.168.21.225,192.168.21.70,41478,80,1729,956,773,119707417.0,0.8085774058577406,0,0,957,1729,0,0,0,0,1719308883201081.0,1719309002908498.0,0,0,0,0,7.994492104e-06,3.9930692013e-06,4.0014229026e-06,0.0006114909320948,0.0002635425672913,0.0003479483648034,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6889,192.168.21.225-192.168.21.70-41196-80,192.168.21.225,192.168.21.70,41196,80,1682,952,730,119825944.0,0.7668067226890757,0,0,962,1682,0,0,0,0,1719306963043804.0,1719307082869748.0,0,0,0,0,8.0283114648e-06,3.989119418e-06,4.0391920467e-06,0.0006138403549735,0.0002632818815931,0.0003505584733803,1,0,0,961,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6890,192.168.21.225-192.168.21.70-41446-80,192.168.21.225,192.168.21.70,41446,80,1685,956,729,119818614.0,0.7625523012552301,0,0,959,1685,0,0,0,0,1719313323131059.0,1719313442949673.0,0,0,0,0,8.0037647572e-06,3.9893634556e-06,4.0144013016e-06,0.0006116996145523,0.0002632979880738,0.0003484016264785,1,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6891,192.168.21.225-192.168.21.70-41188-80,192.168.21.225,192.168.21.70,41188,80,1740,955,785,119780662.0,0.8219895287958116,0,0,960,1740,0,0,0,0,1719312603038838.0,1719312722819500.0,0,0,0,0,8.0146493095e-06,3.9906274687e-06,4.0240218408e-06,0.0006132959926369,0.0002633814129362,0.0003499145797006,0,0,0,960,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6892,192.168.21.225-192.168.21.70-41538-80,192.168.21.225,192.168.21.70,41538,80,1745,938,807,119763927.0,0.8603411513859275,0,0,967,1745,0,0,0,0,1719308403116124.0,1719308522880051.0,0,0,0,0,8.0742175396e-06,3.9911850919e-06,4.0830324476e-06,0.0006184666940655,0.000263418216071,0.0003550484779945,0,0,0,967,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6893,192.168.21.225-192.168.21.70-41156-80,192.168.21.225,192.168.21.70,41156,80,1686,945,741,119828927.0,0.7841269841269841,0,0,963,1686,0,0,0,0,1719313203047064.0,1719313322875991.0,0,0,0,0,8.0364568398e-06,3.9890201136e-06,4.0474367261e-06,0.0006152270728419,0.0002632753275008,0.000351951745341,0,0,0,963,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6894,192.168.21.225-192.168.21.70-41542-80,192.168.21.225,192.168.21.70,41542,80,1671,949,722,119824469.0,0.7608008429926238,0,0,960,1671,0,0,0,0,1719308043130206.0,1719308162954675.0,0,0,0,0,8.011719209e-06,3.9891685228e-06,4.0225506862e-06,0.000613071775849,0.0002632851225069,0.000349786653342,0,0,0,960,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6895,192.168.21.225-192.168.21.70-41428-80,192.168.21.225,192.168.21.70,41428,80,1656,944,712,119825849.0,0.7542372881355932,0,0,960,1656,0,0,0,0,1719315243134562.0,1719315362960411.0,0,0,0,0,8.0116269403e-06,3.9891225807e-06,4.0225043596e-06,0.0006130647152769,0.0002632820903276,0.0003497826249493,0,0,0,960,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6896,192.168.21.70-192.168.21.225-80-41816,192.168.21.70,192.168.21.225,80,41816,1723,768,955,119876164.0,1.2434895833333333,0,0,958,1723,0,0,0,0,1719310443187876.0,1719310563064040.0,0,0,0,0,7.9915803778e-06,3.9957901889e-06,3.9957901889e-06,0.0006115310796898,0.0003476337464385,0.0002638973332513,0,0,0,958,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6897,192.168.21.70-192.168.21.225-80-41618,192.168.21.70,192.168.21.225,80,41618,1753,794,959,119940047.0,1.207808564231738,0,0,959,1753,0,0,0,0,1719310563107519.0,1719310683047566.0,0,0,0,0,7.9956613657e-06,4.0019994322e-06,3.9936619334e-06,0.0006112553882857,0.0003474986132029,0.0002637567750828,1,0,0,958,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6898,192.168.21.225-192.168.21.70-41402-80,192.168.21.225,192.168.21.70,41402,80,1637,955,682,119785048.0,0.7141361256544503,0,0,958,1637,0,0,0,0,1719314883055304.0,1719315002840352.0,0,0,0,0,7.9976592738e-06,3.9904813495e-06,4.0071779242e-06,0.0006118209344458,0.0002633717690708,0.0003484491653749,0,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6899,192.168.21.225-192.168.21.70-41064-80,192.168.21.225,192.168.21.70,41064,80,1728,944,784,119795881.0,0.8305084745762712,0,0,961,1728,0,0,0,0,1719312003060009.0,1719312122855890.0,0,0,0,0,8.0219786521e-06,3.990120495e-06,4.0318581571e-06,0.0006139443141621,0.0002633479526729,0.0003505963614892,0,0,0,961,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6900,192.168.21.225-192.168.21.70-41712-80,192.168.21.225,192.168.21.70,41712,80,1712,945,767,119751096.0,0.8116402116402116,0,0,963,1712,0,0,0,0,1719315723120859.0,1719315842871955.0,0,0,0,0,8.0416800527e-06,3.9916127364e-06,4.0500673162e-06,0.0006156269333852,0.0002634464406071,0.0003521804927781,0,0,0,963,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6901,192.168.21.225-192.168.21.70-41226-80,192.168.21.225,192.168.21.70,41226,80,1745,956,789,119725958.0,0.8253138075313807,0,0,957,1745,0,0,0,0,1719309003083203.0,1719309122809161.0,0,0,0,0,7.993254061e-06,3.9924508267e-06,4.0008032343e-06,0.0006113962353928,0.0002635017545652,0.0003478944808276,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6902,192.168.21.225-192.168.21.70-41524-80,192.168.21.225,192.168.21.70,41524,80,1731,955,776,119753226.0,0.812565445026178,0,0,959,1731,0,0,0,0,1719314163087287.0,1719314282840513.0,0,0,0,0,8.0081349958e-06,3.9915417393e-06,4.0165932565e-06,0.0006120336165307,0.0002634417547966,0.000348591861734,1,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6903,192.168.21.225-192.168.21.70-41508-80,192.168.21.225,192.168.21.70,41508,80,1742,956,786,119837031.0,0.8221757322175732,0,0,957,1742,0,0,0,0,1719314403135305.0,1719314522972336.0,0,0,0,0,7.9858453769e-06,3.9887503554e-06,3.9970950214e-06,0.0006108295523442,0.0002632575234611,0.0003475720288831,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6904,192.168.21.225-192.168.21.70-41764-80,192.168.21.225,192.168.21.70,41764,80,1710,935,775,119807778.0,0.8288770053475936,0,0,965,1710,0,0,0,0,1719314403139374.0,1719314522947152.0,0,0,0,0,8.0545688778e-06,3.9897242731e-06,4.0648446046e-06,0.0006167880018607,0.0002633218020285,0.0003534661998322,0,0,0,965,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6905,192.168.21.225-192.168.21.70-41196-80,192.168.21.225,192.168.21.70,41196,80,1699,944,755,119755415.0,0.7997881355932204,0,0,964,1699,0,0,0,0,1719313323023280.0,1719313442778695.0,0,0,0,0,8.0497403812e-06,3.9914687782e-06,4.058271603e-06,0.0006156548328106,0.0002634369393651,0.0003522178934455,1,0,0,963,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6906,192.168.21.225-192.168.21.70-41790-80,192.168.21.225,192.168.21.70,41790,80,1660,956,704,119735153.0,0.7364016736401674,0,0,957,1660,0,0,0,0,1719310683242321.0,1719310802977474.0,0,0,0,0,7.9926402232e-06,3.9921442285e-06,4.0004959946e-06,0.0006113492835307,0.0002634815190823,0.0003478677644484,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6907,192.168.21.225-192.168.21.70-41390-80,192.168.21.225,192.168.21.70,41390,80,1763,901,862,119731952.0,0.9567147613762488,0,0,971,1763,0,0,0,0,1719309243068300.0,1719309362800252.0,0,0,0,0,8.1097817565e-06,3.9922509573e-06,4.1175307991e-06,0.0006215383509324,0.0002634885631865,0.0003580497877458,0,0,0,971,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6908,192.168.21.225-192.168.21.70-41770-80,192.168.21.225,192.168.21.70,41770,80,1628,955,673,119774582.0,0.7047120418848167,0,0,956,1628,0,0,0,0,1719308643354076.0,1719308763128658.0,0,0,0,0,7.9816600821e-06,3.990830041e-06,3.990830041e-06,0.0006104216669276,0.0002633947827094,0.0003470268842182,0,0,0,956,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6909,192.168.21.70-192.168.21.225-80-41618,192.168.21.70,192.168.21.225,80,41618,1726,771,955,119980142.0,1.238651102464332,0,0,957,1726,0,0,0,0,1719314163083978.0,1719314283064120.0,0,0,0,0,7.976319948e-06,3.9923273303e-06,3.9839926177e-06,0.0006096008787854,0.0003466573660164,0.0002629435127689,1,0,0,956,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6910,192.168.21.225-192.168.21.70-41464-80,192.168.21.225,192.168.21.70,41464,80,1689,952,737,119800891.0,0.7741596638655462,0,0,958,1689,0,0,0,0,1719315363224461.0,1719315483025352.0,0,0,0,0,7.9966016279e-06,3.9899536306e-06,4.0066479973e-06,0.0006117400245378,0.0002633369396225,0.0003484030849152,0,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6911,192.168.21.70-192.168.21.225-80-41542,192.168.21.70,192.168.21.225,80,41542,1730,773,957,119856512.0,1.238033635187581,0,0,957,1730,0,0,0,0,1719306363180381.0,1719306483036893.0,0,0,0,0,7.9845473894e-06,3.9881020398e-06,3.9964453495e-06,0.000610905480046,0.0003469648774694,0.0002639406025765,0,0,0,957,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6912,192.168.21.70-192.168.21.225-80-41508,192.168.21.70,192.168.21.225,80,41508,1731,775,956,119976364.0,1.2335483870967745,0,0,960,1731,0,0,0,0,1719310323063115.0,1719310443039479.0,0,0,0,0,8.0015760437e-06,4.0091229969e-06,3.9924530468e-06,0.0006124706362996,0.0003487937007325,0.000263676935567,0,0,0,960,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6913,192.168.21.225-192.168.21.70-41428-80,192.168.21.225,192.168.21.70,41428,80,1736,955,781,119802080.0,0.8178010471204189,0,0,957,1736,0,0,0,0,1719309603041033.0,1719309722843113.0,0,0,0,0,7.9881751635e-06,3.9899140315e-06,3.998261132e-06,0.000611007755458,0.0002633343260818,0.0003476734293761,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6914,192.168.21.225-192.168.21.70-41064-80,192.168.21.225,192.168.21.70,41064,80,1722,954,768,119621334.0,0.8050314465408805,0,0,956,1722,0,0,0,0,1719307923001138.0,1719308042622472.0,0,0,0,0,7.9918854608e-06,3.9875830175e-06,4.0043024432e-06,0.0006107021010148,0.000263180479161,0.0003475216218538,1,0,0,955,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6915,192.168.21.225-192.168.21.70-41500-80,192.168.21.225,192.168.21.70,41500,80,1663,947,716,119854139.0,0.7560718057022175,0,0,962,1663,0,0,0,0,1719307443069543.0,1719307562923682.0,0,0,0,0,8.0264228505e-06,3.9881810005e-06,4.0382418499e-06,0.000614371774011,0.0002632199460379,0.0003511518279731,0,0,0,962,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6916,192.168.21.225-192.168.21.70-41746-80,192.168.21.225,192.168.21.70,41746,80,1730,954,776,119836018.0,0.8134171907756813,0,0,957,1730,0,0,0,0,1719315483245424.0,1719315603081442.0,0,0,0,0,7.985912883e-06,3.9887840732e-06,3.9971288098e-06,0.0006108347158197,0.0002632597488344,0.0003475749669853,0,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6917,192.168.21.225-192.168.21.70-41104-80,192.168.21.225,192.168.21.70,41104,80,723,395,328,50001989.0,0.830379746835443,0,0,402,723,0,0,0,0,1719316442927515.0,1719316492929504.0,0,0,0,0,8.0396801815e-06,3.9998408863e-06,4.0398392951e-06,0.0006150355338864,0.0002639894984977,0.0003510460353887,0,0,0,402,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6918,192.168.21.225-192.168.21.70-41064-80,192.168.21.225,192.168.21.70,41064,80,1740,956,784,119848764.0,0.8200836820083682,0,0,958,1740,0,0,0,0,1719307802902260.0,1719307922751024.0,0,0,0,0,7.9934074247e-06,3.9883598632e-06,4.0050475614e-06,0.0006114956679903,0.0002632317509757,0.0003482639170146,0,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6919,192.168.21.70-192.168.21.225-80-41440,192.168.21.70,192.168.21.225,80,41440,1677,721,956,119807249.0,1.3259361997226076,0,0,955,1677,0,0,0,0,1719312123071980.0,1719312242879229.0,0,0,0,0,7.9711370386e-06,3.9897418894e-06,3.9813951491e-06,0.0006098796242287,0.0003471075443857,0.000262772079843,0,0,0,955,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6920,192.168.21.70-192.168.21.225-80-41704,192.168.21.70,192.168.21.225,80,41704,1726,770,956,119933197.0,1.2415584415584415,0,0,958,1726,0,0,0,0,1719306363146744.0,1719306483079941.0,0,0,0,0,7.9877800639e-06,3.9938900319e-06,3.9938900319e-06,0.0006112402723659,0.0003474684327809,0.0002637718395849,0,0,0,958,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6921,192.168.21.225-192.168.21.70-41712-80,192.168.21.225,192.168.21.70,41712,80,1729,950,779,119810499.0,0.82,0,0,960,1729,0,0,0,0,1719312963153031.0,1719313082963530.0,0,0,0,0,8.0126533819e-06,3.989633663e-06,4.0230197188e-06,0.0006131432605084,0.0002633158217628,0.0003498274387455,0,0,0,960,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6922,192.168.21.225-192.168.21.70-41690-80,192.168.21.225,192.168.21.70,41690,80,1704,943,761,119859788.0,0.806998939554613,0,0,964,1704,0,0,0,0,1719316083222516.0,1719316203082304.0,0,0,0,0,8.042730728e-06,3.9879930373e-06,4.0547376906e-06,0.0006157945148376,0.0002632075404638,0.0003525869743737,0,0,0,964,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6923,192.168.21.225-192.168.21.70-41446-80,192.168.21.225,192.168.21.70,41446,80,1719,951,768,119830941.0,0.807570977917981,0,0,961,1719,0,0,0,0,1719313683140239.0,1719313802971180.0,0,0,0,0,8.0196315908e-06,3.9889530701e-06,4.0306785206e-06,0.0006137646870352,0.0002632709026293,0.0003504937844058,0,0,0,961,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6924,192.168.21.225-192.168.21.70-41086-80,192.168.21.225,192.168.21.70,41086,80,1663,947,716,119982826.0,0.7560718057022175,0,0,963,1663,0,0,0,0,1719316202885340.0,1719316322868166.0,0,0,0,0,8.0261486756e-06,3.9922380224e-06,4.0339106531e-06,0.0006142629112603,0.0002634877094826,0.0003507752017776,0,0,0,963,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6925,192.168.21.225-192.168.21.70-41440-80,192.168.21.225,192.168.21.70,41440,80,1709,941,768,119766943.0,0.8161530286928799,0,0,964,1709,0,0,0,0,1719314643246885.0,1719314763013828.0,0,0,0,0,8.0489655647e-06,3.991084585e-06,4.0578809797e-06,0.0006162718873103,0.00026341158261,0.0003528603047002,0,0,0,964,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6926,192.168.21.225-192.168.21.70-41816-80,192.168.21.225,192.168.21.70,41816,80,1683,942,741,119821521.0,0.7866242038216561,0,0,965,1683,0,0,0,0,1719306843230314.0,1719306963051835.0,0,0,0,0,8.0536450542e-06,3.9892666693e-06,4.0643783849e-06,0.0006167172589972,0.0002632916001792,0.000353425658818,0,0,0,965,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6927,192.168.21.225-192.168.21.70-41174-80,192.168.21.225,192.168.21.70,41174,80,1741,955,786,119767829.0,0.8230366492146597,0,0,958,1741,0,0,0,0,1719315003143210.0,1719315122911039.0,0,0,0,0,7.9988090958e-06,3.9910550603e-06,4.0077540355e-06,0.0006119088958354,0.0002634096339844,0.000348499261851,0,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6928,192.168.21.70-192.168.21.225-80-41662,192.168.21.70,192.168.21.225,80,41662,1751,869,882,119922526.0,1.0149597238204833,0,0,972,1751,0,0,0,0,1719309243116095.0,1719309363038621.0,0,0,0,0,8.1052328734e-06,4.1193261722e-06,3.9859067011e-06,0.0006214512192646,0.00035838137699,0.0002630698422746,0,0,0,972,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6929,192.168.21.225-192.168.21.70-41014-80,192.168.21.225,192.168.21.70,41014,80,1696,955,741,119800566.0,0.7759162303664922,0,0,958,1696,0,0,0,0,1719309482974756.0,1719309602775322.0,0,0,0,0,7.9966233214e-06,3.9899644547e-06,4.0066588667e-06,0.0006117416840918,0.000263337654014,0.0003484040300777,0,0,0,958,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6930,192.168.21.225-192.168.21.70-41458-80,192.168.21.225,192.168.21.70,41458,80,1739,957,782,119748005.0,0.8171368861024033,0,0,958,1739,0,0,0,0,1719314163100672.0,1719314282848677.0,0,0,0,0,8.0001332798e-06,3.9917157701e-06,4.0084175097e-06,0.0006113337754562,0.0002634532408285,0.0003478805346276,1,0,0,957,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6931,192.168.21.225-192.168.21.70-41732-80,192.168.21.225,192.168.21.70,41732,80,1690,955,735,119823899.0,0.7696335078534031,0,0,956,1690,0,0,0,0,1719310923228141.0,1719311043052040.0,0,0,0,0,7.9783749984e-06,3.9891874992e-06,3.9891874992e-06,0.000610170430191,0.0002632863749492,0.0003468840552417,0,0,0,956,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6932,192.168.21.70-192.168.21.225-80-41606,192.168.21.70,192.168.21.225,80,41606,1754,840,914,119852397.0,1.088095238095238,0,0,969,1754,0,0,0,0,1719309243168219.0,1719309363020616.0,0,0,0,0,8.084944684e-06,4.0883621209e-06,3.9965825631e-06,0.000619637169209,0.0003556875045227,0.0002639496646863,0,0,0,969,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6933,192.168.21.70-192.168.21.225-80-41574,192.168.21.70,192.168.21.225,80,41574,1734,780,954,119789237.0,1.2230769230769232,0,0,955,1734,0,0,0,0,1719306483076080.0,1719306602865317.0,0,0,0,0,7.9723356114e-06,3.9903418034e-06,3.981993808e-06,0.0006099713282254,0.0003471597368968,0.0002628115913285,0,0,0,955,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6934,192.168.21.225-192.168.21.70-41638-80,192.168.21.225,192.168.21.70,41638,80,1725,944,781,119829109.0,0.8273305084745762,0,0,966,1725,0,0,0,0,1719307923259002.0,1719308043088111.0,0,0,0,0,8.0614802868e-06,3.989014055e-06,4.0724662318e-06,0.0006167282776007,0.0002632749276304,0.0003534533499702,1,0,0,965,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
6935,192.168.21.70-192.168.21.225-80-41500,192.168.21.70,192.168.21.225,80,41500,1700,743,957,119964709.0,1.288021534320323,0,0,956,1700,0,0,0,0,1719311163068019.0,1719311283032728.0,0,0,0,0,7.9690102861e-06,3.984505143e-06,3.984505143e-06,0.000609629286893,0.0003466519474489,0.000262977339444,0,0,0,956,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
